maxTime,moves,ProfundidadIterativa2time,ProfundidadlenSolution,AscensoColinaSimple1lenClosed,ProfundidadIterativa2lenOpened,ProfundidadLimitadatime,BidireccionallenOpened,AscensoColinaSimple1time,Bidireccionaltime,ProfundidadIterativa2lenClosed,AscensoColinaMaximaPendiente1time,ProfundidadlenClosed,ProfundidadIterativalenOpened,AscensoColinaMaximaPendiente1lenSolution,ProfundidadlenOpened,ProfundidadIterativatime,AscensoColinaSimple1lenOpened,ProfundidadIterativa2lenSolution,Anchuratime,AscensoColinaSimple1lenSolution,ProfundidadIterativalenSolution,Profundidadtime,AnchuralenClosed,ProfundidadLimitadalenClosed,AnchuralenSolution,BidireccionallenClosed,AscensoColinaMaximaPendiente1lenClosed,ProfundidadLimitadalenSolution,AscensoColinaMaximaPendiente1lenOpened,ProfundidadLimitadalenOpened,BidireccionallenSolution,ProfundidadIterativalenClosed,AnchuralenOpened,Voraz1lenClosed,AStar1time,AscensoColinaMaximaPendiente2time,AscensoColinaSimple2lenSolution,Voraz2lenSolution,AStar2time,Voraz1time,AscensoColinaMaximaPendiente2lenSolution,AscensoColinaSimple2lenClosed,AStar1lenClosed,AStar2lenOpened,AscensoColinaSimple2time,Voraz2time,AStar2lenSolution,Voraz1lenSolution,AStar1lenOpened,Voraz2lenOpened,AscensoColinaSimple2lenOpened,Voraz1lenOpened,AStar1lenSolution,AStar2lenClosed,AscensoColinaMaximaPendiente2lenClosed,Voraz2lenClosed,AscensoColinaMaximaPendiente2lenOpened,AscensoColinaMaximaPendiente3lenClosed,AscensoColinaSimple3lenClosed,AStar3lenOpened,Voraz3lenOpened,AStar3time,AscensoColinaMaximaPendiente3lenOpened,AscensoColinaSimple3lenSolution,Voraz3lenClosed,AStar3lenSolution,AscensoColinaSimple3time,AscensoColinaMaximaPendiente3time,AStar3lenClosed,Voraz3time,Voraz3lenSolution,AscensoColinaMaximaPendiente3lenSolution,AscensoColinaSimple3lenOpened,VorazBidireccional1lenClosed,VorazBidireccional2lenSolution,VorazBidireccional2time,VorazBidireccional2lenOpened,VorazBidireccional1lenOpened,VorazBidireccional2lenClosed,VorazBidireccional3lenSolution,VorazBidireccional3lenOpened,VorazBidireccional3lenClosed,VorazBidireccional3time,VorazBidireccional1time,VorazBidireccional1lenSolution,IDAStar2lenClosed,IDAStar2time,AStar2maxMemory,Voraz3maxMemory,ProfundidadIterativa2maxMemory,AStar1maxMemory,AnchuramaxMemory,ProfundidadIterativamaxMemory,AscensoColinaSimple1maxMemory,AscensoColinaMaximaPendiente3maxMemory,Voraz2maxMemory,AscensoColinaMaximaPendiente1maxMemory,AscensoColinaMaximaPendiente2maxMemory,AscensoColinaSimple3maxMemory,IDAStar2lenOpened,IDAStar2maxMemory,IDAStar2lenSolution,ProfundidadLimitadamaxMemory,VorazBidireccional1maxMemory,VorazBidireccional3maxMemory,BidireccionalmaxMemory,ProfundidadmaxMemory,AscensoColinaSimple2maxMemory,AStar3maxMemory,Voraz1maxMemory,VorazBidireccional2maxMemory,IDAStar3lenClosed,IDAStar1maxMemory,IDAStar1lenSolution,IDAStar1time,IDAStar3time,IDAStar1lenOpened,IDAStar1lenClosed,IDAStar3lenSolution,IDAStar3maxMemory,IDAStar3lenOpened,ProfundidadIterativaEBF,AnchuraEBF,AscensoColinaMaximaPendiente1EBF,Voraz1EBF,Voraz2EBF,AStar1EBF,VorazBidireccional1EBF,IDAStar3EBF,ProfundidadEBF,IDAStar2EBF,ProfundidadIterativa2EBF,AscensoColinaSimple3EBF,AStar2EBF,Voraz3EBF,AscensoColinaSimple2EBF,BidireccionalEBF,ProfundidadLimitadaEBF,AStar3EBF,VorazBidireccional2EBF,IDAStar1EBF,AscensoColinaMaximaPendiente3EBF,VorazBidireccional3EBF,AscensoColinaSimple1EBF,AscensoColinaMaximaPendiente2EBF
20,"[9, 8]",0.023768901824951172,inf,0,51,20.00112557411194,19,0.003126859664916992,0.02233123779296875,4,0.0037043094635009766,5853,62,2,56528,0.057439327239990234,12,2,0.04730224609375,2,2,21.554471015930176,6,5456,2,2,1,inf,11,54480,2,5,54,3,0.015987157821655273,0.0055942535400390625,2,2,0.013938665390014648,0.011777162551879883,2,0,3,21,0.005659580230712891,0.0211789608001709,2,2,21,21,12,21,2,3,1,3,11,2,1,83,855,0.0533900260925293,22,inf,91,2,0.0035288333892822266,0.00454401969909668,10,0.511948823928833,2,inf,14,2,2,0.044637203216552734,19,19,2,2,19,2,0.022940397262573242,0.012275218963623047,2,0,0.006517887115478516,185520,7694180,24232,184616,496648,23672,23344,31320,190900,31144,31144,31296,13,24240,2,222216,174396,173740,174388,505391112,23344,748224,189976,177584,22,23360,2,0.009270429611206055,0.06290674209594727,25,1,2,23264,260,7.639410298049853,7.197402159170326,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,4.0,16.27050983124842,inf,3.0,6.865459931328117,inf,4.3218253804964775,30.244918279286416,2.8541019662496847,4.0,inf,9.104686356149273,4.0,4.524937810560445,inf,4.0,2.8541019662496847,2.8541019662496847
20,"[4, 1]",0.018832921981811523,inf,0,43,20.001058340072632,20,0.005155324935913086,0.022396564483642578,3,0.0034339427947998047,5647,54,2,54539,0.0528106689453125,14,2,0.02588200569152832,2,2,21.502689361572266,5,5417,2,2,1,inf,11,54098,2,4,47,3,0.015497684478759766,0.0037279129028320312,2,2,0.012856721878051758,0.012016773223876953,2,0,3,21,0.003762960433959961,0.020412206649780273,2,2,21,21,14,21,2,3,1,3,11,2,1,123,31,0.1009831428527832,22,inf,4,2,0.008764266967773438,0.009806632995605469,15,0.015182971954345703,2,inf,27,2,2,0.0540156364440918,20,20,2,2,20,2,0.014190912246704102,0.02353811264038086,2,0,0.006696939468383789,185496,278852,24208,184592,424524,23656,23376,46848,190876,31080,31080,46616,15,24288,2,222272,182512,181856,182472,487643828,23376,1093408,189952,185700,56,23408,2,0.008825302124023438,0.14048480987548828,27,1,2,30584,639,7.066372975210778,6.658910531638177,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,4.1097722286464435,25.848624252510795,inf,3.274917217635375,6.226812023536855,inf,4.3218253804964775,5.352349955359813,3.140054944640259,4.1097722286464435,inf,11.215374513859981,4.1097722286464435,4.720153254455275,inf,4.1097722286464435,3.140054944640259,2.8541019662496847
20,"[8, 4]",0.030295133590698242,inf,0,54,20.000965118408203,17,0.0036864280700683594,0.020110130310058594,4,0.005838632583618164,5837,65,2,56373,0.028558015823364258,15,2,0.05095481872558594,2,2,21.54696822166443,6,5512,2,2,1,inf,11,55046,2,5,57,3,0.020987987518310547,0.003259420394897461,2,2,0.018210411071777344,0.013638973236083984,2,0,4,30,0.006685495376586914,0.026270389556884766,2,2,30,21,15,21,2,4,1,3,11,2,1,122,30,0.10134577751159668,22,inf,4,2,0.0033326148986816406,0.00460362434387207,15,0.0156557559967041,2,inf,14,2,2,0.03780722618103027,17,17,2,2,17,2,0.01911163330078125,0.011727094650268555,2,0,0.007543802261352539,264992,270800,24184,264216,513280,23640,23344,31320,190900,31072,31072,31296,16,24240,2,222272,158108,157452,158004,504028336,23344,1085312,189976,161296,24,24008,2,0.00609278678894043,0.04188346862792969,16,0,2,30584,283,7.821658488546619,7.38986691902975,2.8541019662496847,4.3218253804964775,4.3218253804964775,5.266281297335398,3.7720018726587656,17.0,inf,3.405124837953327,7.066372975210778,inf,5.266281297335398,5.266281297335398,3.274917217635375,3.7720018726587656,inf,11.172617529928752,3.7720018726587656,3.405124837953327,inf,3.7720018726587656,3.274917217635375,2.8541019662496847
20,"[9, 6]",0.004309415817260742,inf,0,7,20.001220226287842,19,0.0028243064880371094,0.020040273666381836,0,0.004636526107788086,5768,18,2,55707,0.011105537414550781,8,2,0.01896524429321289,2,2,21.532089233398438,2,5312,2,2,1,inf,11,53040,2,1,16,3,0.015437126159667969,0.0062520503997802734,2,2,0.01638317108154297,0.02441692352294922,2,0,3,21,0.002888917922973633,0.014927864074707031,2,2,21,21,8,21,2,3,1,3,11,1,0,83,21,0.0595395565032959,11,2,3,2,0.003613710403442383,0.0034203529357910156,10,0.025238752365112305,2,2,8,2,2,0.04422497749328613,19,19,2,2,19,2,0.0193939208984375,0.012140035629272461,2,0,0.005522012710571289,185488,189944,24232,184584,148212,23672,23456,31176,190868,31176,31176,23456,9,24416,2,222272,174396,173740,174332,498104236,23456,733248,189944,177584,22,23576,2,0.007824897766113281,0.06326556205749512,21,1,2,23576,257,3.7720018726587656,3.6533119314590374,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,4.0,16.180827317612277,inf,2.3722813232690143,2.0,2.192582403567252,4.3218253804964775,4.3218253804964775,2.192582403567252,4.0,inf,9.104686356149273,4.0,4.1097722286464435,2.8541019662496847,4.0,2.192582403567252,2.8541019662496847
20,"[11, 0]",0.0205385684967041,inf,0,22,20.000988245010376,12,0.003161907196044922,0.00811910629272461,1,0.002897024154663086,5839,33,2,56393,0.03174638748168945,13,2,0.014645099639892578,2,2,21.542960166931152,3,5272,2,2,1,inf,11,52648,2,2,29,3,0.017687320709228516,0.003241300582885742,2,2,0.019248485565185547,0.019760847091674805,2,0,4,30,0.003956317901611328,0.024441957473754883,2,2,30,21,13,21,2,4,1,3,11,2,1,30,21,0.013796806335449219,22,inf,3,2,0.004468202590942383,0.008184194564819336,4,0.020171403884887695,2,inf,23,2,2,0.026169776916503906,12,12,2,2,12,2,0.015938282012939453,0.008159399032592773,2,0,0.006025075912475586,272320,189928,24184,272096,263108,23640,23432,31080,190852,23640,24200,31048,14,24376,2,222272,115480,114824,115240,504197652,23432,272096,189928,118668,3,24176,2,0.0056803226470947266,0.013490438461303711,14,0,2,24176,48,5.352349955359813,5.0901699437494745,2.8541019662496847,4.3218253804964775,4.3218253804964775,5.266281297335398,3.140054944640259,6.588723439378913,inf,3.140054944640259,4.216990566028302,inf,5.266281297335398,4.3218253804964775,3.0,3.140054944640259,inf,5.266281297335398,3.140054944640259,3.140054944640259,inf,3.140054944640259,3.0,2.8541019662496847
20,"[8, 11]",0.06019282341003418,inf,1,116,20.0009868144989,17,0.008005380630493164,0.01893305778503418,10,0.004860877990722656,5846,127,inf,56460,0.051508188247680664,27,2,0.06653881072998047,inf,2,22.30256938934326,12,5443,2,2,2,inf,22,54352,2,11,100,3,0.015088319778442383,0.00912165641784668,inf,2,0.010495901107788086,0.011883258819580078,inf,1,3,21,0.009975910186767578,0.011849403381347656,2,2,21,21,27,21,2,3,2,3,22,2,1,123,21,0.12879276275634766,22,inf,3,2,0.00956273078918457,0.005618572235107422,15,0.020180940628051758,2,inf,29,2,2,0.0251314640045166,17,17,2,2,17,2,0.017370939254760742,0.012708902359008789,2,0,0.00722193717956543,192840,198004,24232,192616,914880,23672,30904,38920,198284,31048,31048,38696,17,23976,2,222272,158108,157452,158004,504802048,30904,1101808,198004,161296,69,23048,2,0.00892019271850586,0.09569597244262695,29,1,2,30584,785,11.215374513859981,10.047511554864494,inf,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.7720018726587656,28.71044333795706,inf,3.531128874149275,10.691514642799696,inf,4.3218253804964775,4.3218253804964775,inf,3.7720018726587656,inf,11.215374513859981,3.7720018726587656,4.908326913195984,inf,3.7720018726587656,inf,inf
20,"[1, 10]",0.04613065719604492,inf,1,93,20.000983476638794,14,0.007819890975952148,0.008429765701293945,8,0.0047495365142822266,5681,104,inf,54868,0.09192013740539551,24,2,0.08997988700866699,inf,2,21.773141860961914,10,5474,2,2,2,inf,22,54657,2,9,86,3,0.010293006896972656,0.004893064498901367,inf,2,0.01183319091796875,0.023272037506103516,inf,1,3,21,0.003454923629760742,0.012467145919799805,2,2,21,21,15,21,2,3,2,3,22,2,1,83,285,0.09639716148376465,22,inf,31,2,0.011737346649169922,0.008407831192016602,10,0.25890064239501953,2,inf,41,2,2,0.019632816314697266,14,14,2,2,14,2,0.018634557723999023,0.008771657943725586,2,0,0.006603240966796875,185560,2587820,24232,184656,785792,23672,30992,54544,190940,31104,23376,54112,14,24056,2,222272,131976,131320,131824,490576920,23376,749536,190016,135164,24,23144,2,0.008625507354736328,0.05676627159118652,26,1,2,23408,283,10.094810050208546,9.259610647971568,inf,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.405124837953327,17.0,inf,3.140054944640259,9.512492197250392,inf,4.3218253804964775,17.255280904564703,inf,3.405124837953327,inf,9.104686356149273,3.405124837953327,4.623475382979799,inf,3.405124837953327,inf,inf
20,"[0, 10]",0.07884788513183594,inf,1,91,20.001157522201538,12,0.00820612907409668,0.008545875549316406,8,0.006757259368896484,5849,102,inf,56489,0.04179096221923828,22,2,0.041779518127441406,inf,2,22.21582865715027,10,5453,2,2,2,inf,22,54446,2,9,84,3,0.009027481079101562,0.0061779022216796875,inf,2,0.016890525817871094,0.012216329574584961,inf,1,3,21,0.005605459213256836,0.01836848258972168,2,2,21,21,13,21,2,3,2,3,22,3,1,40,285,0.02470111846923828,33,inf,31,2,0.004155635833740234,0.005997419357299805,5,0.13540363311767578,2,inf,16,2,2,0.015478134155273438,12,12,2,2,12,2,0.01216435432434082,0.010348796844482422,2,0,0.005486488342285156,185560,2587684,24152,184656,769508,23608,31072,38856,190940,31120,23432,39096,12,24056,2,222328,115480,114824,115296,505059968,23432,351632,190016,118668,8,23144,2,0.005140542984008789,0.02911067008972168,24,1,2,23512,103,10.0,9.156603957913983,inf,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.140054944640259,10.0,inf,2.8541019662496847,9.412113800799505,inf,4.3218253804964775,17.255280904564703,inf,3.140054944640259,inf,6.152067347825035,3.140054944640259,4.424428900898052,inf,3.140054944640259,inf,inf
20,"[10, 4]",0.0004017353057861328,0,0,0,0.00037789344787597656,2,0.0009477138519287109,0.0015120506286621094,0,0.0005292892456054688,0,0,0,0,0.00040602684020996094,0,0,0.00036716461181640625,0,0,0.000232696533203125,0,0,0,0,0,0,0,0,0,0,1,1,0.0009882450103759766,0.0010781288146972656,0,0,0.0010983943939208984,0.0009715557098388672,0,0,1,0,0.0011255741119384766,0.0011320114135742188,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0010256767272949219,0,0,1,0,0.0009579658508300781,0.0004990100860595703,1,0.0006704330444335938,0,0,0,0,0,0.00540471076965332,2,2,0,0,2,0,0.0017809867858886719,0.001821756362915039,0,0,0.0016312599182128906,8288,16433,881,7728,812,881,7688,16471,8248,16417,8248,7736,1,8248,0,881,16608,15792,15229,656,8248,7776,7688,19038,0,7688,0,0.0014286041259765625,0.0009851455688476562,1,0,0,7736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,"[3, 3]",0.06360483169555664,inf,1,74,20.001314878463745,18,0.0036585330963134766,0.019860029220581055,6,0.0029675960540771484,5691,85,inf,54964,0.034857749938964844,11,2,0.06083369255065918,inf,2,21.908048391342163,8,5315,2,2,1,inf,11,53063,2,7,72,3,0.01973724365234375,0.005091667175292969,2,2,0.022127389907836914,0.011217832565307617,2,0,4,30,0.0032684803009033203,0.014221906661987305,2,2,30,21,14,21,2,4,2,3,22,1,1,113,21,0.0724031925201416,11,inf,3,2,0.0038394927978515625,0.004021406173706055,14,0.011780977249145508,2,inf,11,2,2,0.0475926399230957,18,18,2,2,18,2,0.019167184829711914,0.03255033493041992,2,0,0.0043523311614990234,265008,189992,24232,264232,656704,23672,15576,15576,190916,15576,30808,15576,15,24136,2,222272,166264,165608,166176,491439404,23288,1005448,189992,169452,34,23264,2,0.014828920364379883,0.047145843505859375,27,1,2,23264,393,9.0524865872714,8.402246907382427,inf,4.3218253804964775,4.3218253804964775,5.266281297335398,3.887482193696061,20.145822822062577,inf,3.274917217635375,8.402246907382427,inf,5.266281297335398,4.3218253804964775,3.140054944640259,3.887482193696061,inf,10.736102527122116,3.887482193696061,4.720153254455275,inf,3.887482193696061,inf,4.3218253804964775
20,"[9, 9]",0.03128457069396973,inf,1,74,20.00115418434143,18,0.0035042762756347656,0.012090682983398438,6,0.005148410797119141,5823,85,inf,56238,0.03482842445373535,11,2,0.06422638893127441,inf,2,21.539173364639282,8,5326,2,2,1,inf,11,53174,2,7,72,3,0.021705150604248047,0.008285760879516602,2,2,0.015125513076782227,0.014475822448730469,2,0,4,30,0.005016803741455078,0.02075791358947754,2,2,30,21,14,21,2,4,2,3,22,1,1,113,21,0.08533835411071777,11,inf,3,2,0.0025207996368408203,0.005120277404785156,14,0.011976003646850586,2,inf,11,2,2,0.02296614646911621,18,18,2,2,18,2,0.01820087432861328,0.010644197463989258,2,0,0.006052494049072266,265008,189992,24232,264232,656540,23672,15576,15576,190916,15576,30808,15576,15,24136,2,222272,166264,165608,166176,502811912,23288,1005344,189992,169452,34,23264,2,0.005087614059448242,0.0858907699584961,27,1,2,23264,393,9.0524865872714,8.402246907382427,inf,4.3218253804964775,4.3218253804964775,5.266281297335398,3.887482193696061,20.145822822062577,inf,3.274917217635375,8.402246907382427,inf,5.266281297335398,4.3218253804964775,3.140054944640259,3.887482193696061,inf,10.736102527122116,3.887482193696061,4.720153254455275,inf,3.887482193696061,inf,4.3218253804964775
20,"[6, 0]",0.00040411949157714844,0,0,0,0.0004248619079589844,2,0.0008318424224853516,0.0014948844909667969,0,0.0008478164672851562,0,0,0,0,0.0004143714904785156,0,0,0.0004127025604248047,0,0,0.00017547607421875,0,0,0,0,0,0,0,0,0,0,1,1,0.0015037059783935547,0.0011060237884521484,0,0,0.0010385513305664062,0.0011148452758789062,0,0,1,0,0.0005595684051513672,0.0013146400451660156,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0008776187896728516,0,0,1,0,0.0009598731994628906,0.0008373260498046875,1,0.0011112689971923828,0,0,0,0,0,0.005133628845214844,2,2,0,0,2,0,0.0026459693908691406,0.0033807754516601562,0,0,0.001734018325805664,8288,7736,881,7728,812,881,7688,7736,16939,7688,8248,7736,1,8248,0,881,16608,15792,15229,656,16966,7776,7688,19038,0,7688,0,0.0014653205871582031,0.0010311603546142578,1,0,0,7736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,"[1, 6]",0.0053594112396240234,inf,0,4,20.001227378845215,14,0.0031485557556152344,0.013949394226074219,0,0.0031859874725341797,5750,15,2,55533,0.014131307601928711,5,2,0.009649276733398438,2,2,21.992633819580078,2,5350,2,2,1,inf,11,53413,2,1,13,3,0.012571096420288086,0.003414630889892578,2,2,0.015423059463500977,0.013707160949707031,2,0,3,21,0.0030930042266845703,0.011847972869873047,2,2,21,21,5,21,2,3,1,3,11,1,0,83,21,0.054084062576293945,11,2,3,2,0.002817869186401367,0.0032122135162353516,10,0.011370420455932617,2,2,5,2,2,0.028919219970703125,14,14,2,2,14,2,0.015996694564819336,0.015561580657958984,2,0,0.004074573516845703,185488,189944,24024,184584,123576,23472,23456,31264,190868,31264,31264,23456,6,24416,2,222272,131976,131320,131824,496501084,23456,733704,189944,135164,22,23576,2,0.0061838626861572266,0.057816267013549805,18,1,2,23576,254,3.405124837953327,3.274917217635375,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.405124837953327,16.09066002303706,inf,1.79128784747792,1.3027756377319946,1.5615528128088303,4.3218253804964775,4.3218253804964775,1.5615528128088303,3.405124837953327,inf,9.104686356149273,3.405124837953327,3.7720018726587656,2.8541019662496847,3.405124837953327,1.5615528128088303,2.8541019662496847
20,"[1, 5]",0.05096697807312012,inf,1,126,20.001260995864868,14,0.009460210800170898,0.017232418060302734,11,0.0045354366302490234,5681,137,inf,54868,0.09243988990783691,27,2,0.06986045837402344,inf,2,21.68233013153076,13,5412,2,2,2,inf,22,54041,2,12,107,3,0.008062601089477539,0.005323648452758789,inf,2,0.013463497161865234,0.014116048812866211,inf,1,3,21,0.009586334228515625,0.020884275436401367,2,2,21,21,27,21,2,3,2,3,22,3,1,83,21,0.060683250427246094,33,inf,3,2,0.011413097381591797,0.010516643524169922,10,0.014258146286010742,2,inf,42,2,2,0.015401124954223633,14,14,2,2,14,2,0.01848435401916504,0.014811992645263672,2,0,0.006402254104614258,192096,197476,24232,192096,979360,23672,30912,46232,197476,31024,31024,46168,17,23928,2,222272,131976,131288,131792,490576984,30912,734728,197476,135164,29,23032,2,0.0081024169921875,0.04498791694641113,29,1,2,23056,342,11.675795661885921,10.420164833920778,inf,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.405124837953327,18.741881404893856,inf,3.531128874149275,11.172617529928752,inf,4.3218253804964775,4.3218253804964775,inf,3.405124837953327,inf,9.104686356149273,3.405124837953327,4.908326913195984,inf,3.405124837953327,inf,inf
20,"[8, 10]",0.02303624153137207,inf,0,53,20.001107692718506,17,0.004441261291503906,0.018138885498046875,4,0.0033881664276123047,5768,64,2,55707,0.05255389213562012,14,2,0.023752450942993164,2,2,21.526920080184937,6,5482,2,2,1,inf,11,54736,2,5,56,3,0.016220808029174805,0.0036818981170654297,2,2,0.01893305778503418,0.012148857116699219,2,0,4,30,0.0058329105377197266,0.012139558792114258,2,2,30,21,14,21,2,4,1,3,11,2,1,113,21,0.11401247978210449,22,inf,3,2,0.006025791168212891,0.004879474639892578,14,0.011429071426391602,2,inf,14,2,2,0.042081594467163086,17,17,2,2,17,2,0.01221919059753418,0.014072418212890625,2,0,0.0069806575775146484,264992,189976,24208,264216,505220,23656,23344,31320,190900,31096,31096,31296,15,24240,2,222272,158108,157452,158004,498104236,23344,1019240,189976,161296,23,24008,2,0.006592750549316406,0.0351567268371582,15,0,2,23360,271,7.761355820929153,7.326237921249264,2.8541019662496847,4.3218253804964775,4.3218253804964775,5.266281297335398,3.7720018726587656,16.624543789543708,inf,3.274917217635375,7.0,inf,5.266281297335398,4.3218253804964775,3.140054944640259,3.7720018726587656,inf,10.736102527122116,3.7720018726587656,3.274917217635375,inf,3.7720018726587656,3.140054944640259,2.8541019662496847
20,"[5, 0]",0.013074636459350586,inf,0,23,20.001147985458374,12,0.002940654754638672,0.011729955673217773,1,0.0027217864990234375,5691,34,2,54964,0.014864444732666016,14,2,0.025109052658081055,2,2,22.111690282821655,3,5483,2,2,1,inf,11,54742,2,2,30,3,0.0170285701751709,0.0050907135009765625,2,2,0.02384352684020996,0.012229442596435547,2,0,4,30,0.006760835647583008,0.011839628219604492,2,2,30,21,14,21,2,4,1,3,11,2,1,30,21,0.015722274780273438,22,inf,3,2,0.009829521179199219,0.005028963088989258,4,0.020136117935180664,2,inf,24,2,2,0.02201676368713379,12,12,2,2,12,2,0.013614177703857422,0.013612031936645508,2,0,0.006173372268676758,271456,189928,24208,271456,271224,23656,23432,31048,190852,23432,23432,31016,15,24376,2,222272,115480,114792,115264,491439404,23432,271456,189928,118668,3,24176,2,0.005443096160888672,0.013324975967407227,15,0,2,24176,49,5.437171043518958,5.178908345800274,2.8541019662496847,4.3218253804964775,4.3218253804964775,5.266281297335398,3.140054944640259,6.658910531638177,inf,3.274917217635375,4.3218253804964775,inf,5.266281297335398,4.3218253804964775,3.140054944640259,3.140054944640259,inf,5.266281297335398,3.140054944640259,3.274917217635375,inf,3.140054944640259,3.140054944640259,2.8541019662496847
20,"[10, 0]",0.01126718521118164,inf,0,20,20.001073360443115,21,0.004042387008666992,0.019138097763061523,1,0.006522655487060547,5846,31,2,56460,0.02607131004333496,11,2,0.02726578712463379,2,2,22.241484880447388,3,5499,2,2,1,inf,11,54908,2,2,27,3,0.012628316879272461,0.0041201114654541016,2,2,0.016724824905395508,0.014358758926391602,2,0,3,21,0.0049457550048828125,0.02622675895690918,2,2,21,21,11,21,2,3,1,3,11,2,1,123,21,0.12629055976867676,22,inf,3,2,0.0032732486724853516,0.0049593448638916016,15,0.025417804718017578,2,inf,12,2,2,0.04209136962890625,21,21,2,2,21,2,0.020377159118652344,0.012959718704223633,2,0,0.006308078765869141,185472,189928,24208,184568,247044,23656,23432,23456,190852,31120,31120,23456,12,24376,2,222216,190676,190020,190708,504802048,23432,1092448,189928,193872,72,23512,2,0.009584188461303711,0.1839590072631836,24,1,2,30584,814,5.178908345800274,4.908326913195984,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,4.216990566028302,29.25315109362368,inf,2.8541019662496847,4.0,inf,4.3218253804964775,4.3218253804964775,2.7015621187164243,4.216990566028302,inf,11.215374513859981,4.216990566028302,4.424428900898052,inf,4.216990566028302,2.7015621187164243,2.8541019662496847
20,"[7, 5]",0.05880570411682129,inf,1,125,20.00097346305847,15,0.004757881164550781,0.01705479621887207,11,0.005110502243041992,5680,136,inf,54858,0.0680544376373291,26,2,0.07141375541687012,inf,2,21.675400495529175,13,5354,2,2,2,inf,22,53464,2,12,106,3,0.011883020401000977,0.0077915191650390625,inf,2,0.012074470520019531,0.021974563598632812,inf,1,3,21,0.007073402404785156,0.01241755485534668,2,2,21,21,14,21,2,3,2,3,22,2,1,83,21,0.05597114562988281,22,inf,3,2,0.004661083221435547,0.004952669143676758,10,0.012352228164672852,2,inf,26,2,2,0.03190946578979492,15,15,2,2,15,2,0.011942625045776367,0.01607060432434082,2,0,0.00719141960144043,192096,197476,24232,192096,978852,23672,30944,31032,197476,31032,23408,30944,16,23928,2,222216,140180,139492,140124,490480892,23408,734632,197476,143368,29,23032,2,0.009801387786865234,0.08259439468383789,28,1,2,23056,341,11.634661099511597,10.374281585465774,inf,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.531128874149275,18.715878850575635,inf,3.405124837953327,11.129703349613008,inf,4.3218253804964775,4.3218253804964775,inf,3.531128874149275,inf,9.104686356149273,3.531128874149275,4.815072906367325,inf,3.531128874149275,inf,inf
20,"[7, 0]",0.016549110412597656,inf,0,14,0.006750583648681641,15,0.0028192996978759766,0.018151521682739258,1,0.0037877559661865234,5678,25,2,54839,0.02192401885986328,5,2,0.04077553749084473,2,2,21.51450753211975,3,0,2,2,1,4,11,4,2,2,21,3,0.0478818416595459,0.006224393844604492,2,2,0.047595977783203125,0.05545663833618164,2,0,3,21,0.003420114517211914,0.03987574577331543,2,2,21,21,5,21,2,3,1,3,11,2,1,83,21,0.09076809883117676,22,inf,3,2,0.0035915374755859375,0.004307746887207031,10,0.043357133865356445,2,inf,12,2,2,0.03243732452392578,15,15,2,2,15,2,0.020198583602905273,0.011460542678833008,2,0,0.004767656326293945,185816,190404,24232,184900,206384,23672,23432,23456,191180,31288,31288,23456,6,24376,2,40160,140180,139524,140044,490319112,23432,735296,190404,143368,23,23512,2,0.007038116455078125,0.06001615524291992,18,1,2,23512,265,4.623475382979799,4.3218253804964775,2.8541019662496847,4.3218253804964775,4.3218253804964775,4.3218253804964775,3.531128874149275,16.448451256678293,inf,1.79128784747792,3.274917217635375,inf,4.3218253804964775,4.3218253804964775,1.5615528128088303,3.531128874149275,,9.104686356149273,3.531128874149275,3.7720018726587656,inf,3.531128874149275,1.5615528128088303,2.8541019662496847
